file_path,genre,shape_name,num_vertices,num_faces,face_types,bounding_box
./ShapeDatabase_INFOMR-master/DeskLamp/D00330.obj,DeskLamp,D00330,9502,18523,triangles,[1.688159 0.534457 0.374253]
./ShapeDatabase_INFOMR-master/DeskLamp/D00378.obj,DeskLamp,D00378,69,116,triangles,[1.854308 0.979487 0.945325]
./ShapeDatabase_INFOMR-master/DeskLamp/D00435.obj,DeskLamp,D00435,2252,4476,triangles,[1.727137 0.894127 0.709605]
./ShapeDatabase_INFOMR-master/DeskLamp/D00455.obj,DeskLamp,D00455,7504,15060,triangles,[1.600802 0.624072 0.497092]
./ShapeDatabase_INFOMR-master/DeskLamp/D00531.obj,DeskLamp,D00531,2300,4546,triangles,[1.852037 0.533269 0.378118]
./ShapeDatabase_INFOMR-master/DeskLamp/D00547.obj,DeskLamp,D00547,22837,45584,triangles,[1.627973 0.741088 0.774798]
./ShapeDatabase_INFOMR-master/DeskLamp/D00686.obj,DeskLamp,D00686,3504,6901,triangles,[1.842367 1.47879  0.65204 ]
./ShapeDatabase_INFOMR-master/DeskLamp/D00693.obj,DeskLamp,D00693,655,1224,triangles,[1.860626 0.66548  0.58242 ]
./ShapeDatabase_INFOMR-master/DeskLamp/D00698.obj,DeskLamp,D00698,398,1044,triangles,[1.654495 0.850693 0.63075 ]
./ShapeDatabase_INFOMR-master/DeskLamp/D00715.obj,DeskLamp,D00715,1964,3916,triangles,[1.793367 1.012194 0.939022]
./ShapeDatabase_INFOMR-master/DeskLamp/D00744.obj,DeskLamp,D00744,21616,38066,triangles,[1.931357 0.529022 0.432886]
./ShapeDatabase_INFOMR-master/DeskLamp/D00759.obj,DeskLamp,D00759,5891,11780,triangles,[1.852169 1.455703 1.041797]
./ShapeDatabase_INFOMR-master/DeskLamp/D00776.obj,DeskLamp,D00776,961,1972,triangles,[1.70265  0.704825 0.464887]
./ShapeDatabase_INFOMR-master/DeskLamp/D00797.obj,DeskLamp,D00797,14108,28504,triangles,[1.673323 1.149415 0.704885]
./ShapeDatabase_INFOMR-master/DeskLamp/D00912.obj,DeskLamp,D00912,4353,8640,triangles,[1.838218 1.47496  0.652077]
./ShapeDatabase_INFOMR-master/DeskLamp/m603.obj,DeskLamp,m603,166,320,triangles,[0.558322 0.821549 0.95    ]
./ShapeDatabase_INFOMR-master/DeskLamp/m604.obj,DeskLamp,m604,1316,2333,triangles,[0.67406  0.95     0.131056]
./ShapeDatabase_INFOMR-master/DeskLamp/m605.obj,DeskLamp,m605,531,1300,triangles,[0.477077 0.95     0.811867]
./ShapeDatabase_INFOMR-master/DeskLamp/m606.obj,DeskLamp,m606,87,145,triangles,[0.813636 0.95     0.433987]
./ShapeDatabase_INFOMR-master/DeskLamp/m608.obj,DeskLamp,m608,699,1314,triangles,[0.734984 0.88319  0.95    ]
./ShapeDatabase_INFOMR-master/DeskLamp/m609.obj,DeskLamp,m609,1137,2234,triangles,[0.187564 0.695676 0.95    ]
./ShapeDatabase_INFOMR-master/DeskLamp/m611.obj,DeskLamp,m611,87,200,triangles,[0.819015 0.95     0.433932]
./ShapeDatabase_INFOMR-master/DeskLamp/m613.obj,DeskLamp,m613,136,200,triangles,[0.95     0.909536 0.273021]
./ShapeDatabase_INFOMR-master/DeskLamp/m614.obj,DeskLamp,m614,336,684,triangles,[0.371062 0.95     0.894718]
./ShapeDatabase_INFOMR-master/DeskLamp/m615.obj,DeskLamp,m615,2689,5410,triangles,[0.838495 0.722334 0.95    ]
./ShapeDatabase_INFOMR-master/DeskLamp/m616.obj,DeskLamp,m616,14129,28358,triangles,[0.748417 0.95     0.417888]
./ShapeDatabase_INFOMR-master/DeskPhone/D00118.obj,DeskPhone,D00118,12443,21950,triangles,[1.673623 1.3197   0.438827]
./ShapeDatabase_INFOMR-master/DeskPhone/D00135.obj,DeskPhone,D00135,531,848,triangles,[1.731626 1.29873  0.354488]
./ShapeDatabase_INFOMR-master/DeskPhone/D00154.obj,DeskPhone,D00154,11605,22944,triangles,[1.600924 1.066156 0.238602]
./ShapeDatabase_INFOMR-master/DeskPhone/D00220.obj,DeskPhone,D00220,3924,7780,triangles,[1.486163 1.183392 0.875346]
./ShapeDatabase_INFOMR-master/DeskPhone/D00316.obj,DeskPhone,D00316,48061,94497,triangles,[1.440516 1.295096 0.531237]
./ShapeDatabase_INFOMR-master/DeskPhone/D00318.obj,DeskPhone,D00318,4313,8494,triangles,[1.524883 1.274758 0.791439]
./ShapeDatabase_INFOMR-master/DeskPhone/D00403.obj,DeskPhone,D00403,27338,54523,triangles,[1.690367 1.046123 1.123477]
./ShapeDatabase_INFOMR-master/DeskPhone/D00486.obj,DeskPhone,D00486,1699,3314,triangles,[1.722766 1.131485 0.669964]
./ShapeDatabase_INFOMR-master/DeskPhone/D00511.obj,DeskPhone,D00511,31349,60638,triangles,[1.620282 0.60981  0.384683]
./ShapeDatabase_INFOMR-master/DeskPhone/D00556.obj,DeskPhone,D00556,586,1108,triangles,[1.688561 1.415407 0.686444]
./ShapeDatabase_INFOMR-master/DeskPhone/D00576.obj,DeskPhone,D00576,12963,26647,triangles,[1.575266 0.944644 0.376743]
./ShapeDatabase_INFOMR-master/DeskPhone/D00680.obj,DeskPhone,D00680,814,1508,triangles,[1.555816 1.347531 0.413654]
./ShapeDatabase_INFOMR-master/DeskPhone/D00706.obj,DeskPhone,D00706,43899,51962,triangles,[1.54183  1.330434 0.484847]
./ShapeDatabase_INFOMR-master/DeskPhone/D00773.obj,DeskPhone,D00773,22803,42664,triangles,[1.571777 1.097502 0.368482]
./ShapeDatabase_INFOMR-master/DeskPhone/D00829.obj,DeskPhone,D00829,3870,7692,triangles,[1.830051 1.706336 0.560761]
./ShapeDatabase_INFOMR-master/DeskPhone/D00894.obj,DeskPhone,D00894,880,1678,triangles,[1.580182 1.29014  0.830119]
./ShapeDatabase_INFOMR-master/DeskPhone/D00897.obj,DeskPhone,D00897,27047,53857,triangles,[1.889964 0.943572 0.407238]
./ShapeDatabase_INFOMR-master/DeskPhone/D00899.obj,DeskPhone,D00899,39869,79652,triangles,[1.494266 1.412452 0.505635]
./ShapeDatabase_INFOMR-master/DeskPhone/D00957.obj,DeskPhone,D00957,14352,28992,triangles,[1.52741  1.243828 0.448263]
./ShapeDatabase_INFOMR-master/DeskPhone/D00958.obj,DeskPhone,D00958,11731,16509,triangles,[1.719158 1.532316 0.644256]
./ShapeDatabase_INFOMR-master/Door/D01005.obj,Door,D01005,6040,11464,triangles,[0.40896   0.95      0.0604325]
./ShapeDatabase_INFOMR-master/Door/D01029.obj,Door,D01029,456,894,triangles,[0.520253 0.95     0.256945]
./ShapeDatabase_INFOMR-master/Door/D01052.obj,Door,D01052,676,1314,triangles,[0.163867 0.95     0.478665]
./ShapeDatabase_INFOMR-master/Door/D01058.obj,Door,D01058,858,1617,triangles,[0.496695 0.95     0.090777]
./ShapeDatabase_INFOMR-master/Door/D01062.obj,Door,D01062,128,252,triangles,[0.832435 0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/D01076.obj,Door,D01076,1724,3468,triangles,[0.451732 0.95     0.064167]
./ShapeDatabase_INFOMR-master/Door/D01104.obj,Door,D01104,871,1772,triangles,[0.460632  0.95      0.0420163]
./ShapeDatabase_INFOMR-master/Door/D01114.obj,Door,D01114,1336,2620,triangles,[0.584224 0.95     0.189508]
./ShapeDatabase_INFOMR-master/Door/D01121.obj,Door,D01121,16,16,triangles,[0.542857  0.95      0.0271429]
./ShapeDatabase_INFOMR-master/Door/D01129.obj,Door,D01129,2691,4338,triangles,[0.451846 0.95     0.095993]
./ShapeDatabase_INFOMR-master/Door/D01136.obj,Door,D01136,716,1328,triangles,[0.522013 0.95     0.094732]
./ShapeDatabase_INFOMR-master/Door/D01139.obj,Door,D01139,31,29,triangles,[0.475     0.95      0.0316667]
./ShapeDatabase_INFOMR-master/Door/D01141.obj,Door,D01141,2447,4410,triangles,[0.46135  0.95     0.110169]
./ShapeDatabase_INFOMR-master/Door/D01143.obj,Door,D01143,48,72,triangles,[0.530623  0.95      0.0526375]
./ShapeDatabase_INFOMR-master/Door/D01144.obj,Door,D01144,68,132,triangles,[0.29538  0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/D01155.obj,Door,D01155,128,183,triangles,[0.925965 0.95     0.13307 ]
./ShapeDatabase_INFOMR-master/Door/D01158.obj,Door,D01158,716,1446,triangles,[0.541616 0.95     0.100402]
./ShapeDatabase_INFOMR-master/Door/D01167.obj,Door,D01167,124,252,triangles,[0.59076  0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/D01177.obj,Door,D01177,88,98,triangles,[0.450837 0.95     0.06554 ]
./ShapeDatabase_INFOMR-master/Door/D01194.obj,Door,D01194,18,18,triangles,[0.0123238 0.95      0.503047 ]
./ShapeDatabase_INFOMR-master/Door/m1707.obj,Door,m1707,456,894,triangles,[0.520253 0.95     0.256945]
./ShapeDatabase_INFOMR-master/Door/m1708.obj,Door,m1708,16,16,triangles,[0.542857 0.95     0.027143]
./ShapeDatabase_INFOMR-master/Door/m1710.obj,Door,m1710,522,988,triangles,[0.519423 0.95     0.094998]
./ShapeDatabase_INFOMR-master/Door/m1711.obj,Door,m1711,68,132,triangles,[0.29538  0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/m1712.obj,Door,m1712,1724,3468,triangles,[0.451732 0.95     0.064167]
./ShapeDatabase_INFOMR-master/Door/m1713.obj,Door,m1713,6044,11464,triangles,[0.40896  0.95     0.060432]
./ShapeDatabase_INFOMR-master/Door/m1714.obj,Door,m1714,867,1772,triangles,[0.460632 0.95     0.042016]
./ShapeDatabase_INFOMR-master/Door/m1715.obj,Door,m1715,676,1314,triangles,[0.163867 0.95     0.478665]
./ShapeDatabase_INFOMR-master/Door/m1716.obj,Door,m1716,2447,4410,triangles,[0.46135  0.95     0.110169]
./ShapeDatabase_INFOMR-master/Door/m1717.obj,Door,m1717,858,1617,triangles,[0.496695 0.95     0.090777]
./ShapeDatabase_INFOMR-master/Door/m1718.obj,Door,m1718,2695,4338,triangles,[0.451846 0.95     0.095993]
./ShapeDatabase_INFOMR-master/Door/m1720.obj,Door,m1720,716,1328,triangles,[0.522013 0.95     0.094732]
./ShapeDatabase_INFOMR-master/Door/m1721.obj,Door,m1721,716,1446,triangles,[0.541616 0.95     0.100402]
./ShapeDatabase_INFOMR-master/Door/m1722.obj,Door,m1722,1336,2620,triangles,[0.584224 0.95     0.189508]
./ShapeDatabase_INFOMR-master/Door/m1723.obj,Door,m1723,128,252,triangles,[0.832435 0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/m1724.obj,Door,m1724,124,252,triangles,[0.59076  0.95     0.079125]
./ShapeDatabase_INFOMR-master/Door/m1725.obj,Door,m1725,3232,6406,triangles,[0.95     0.928723 0.185779]
./ShapeDatabase_INFOMR-master/Door/m1726.obj,Door,m1726,128,183,triangles,[0.925965 0.95     0.13307 ]
./ShapeDatabase_INFOMR-master/Door/m1727.obj,Door,m1727,3724,7332,triangles,[0.731079 0.95     0.096945]
./ShapeDatabase_INFOMR-master/Door/m1728.obj,Door,m1728,2018,3790,triangles,[0.95     0.947989 0.09453 ]
./ShapeDatabase_INFOMR-master/Door/m1729.obj,Door,m1729,336,564,triangles,[0.666337 0.95     0.165569]
./ShapeDatabase_INFOMR-master/Door/m1730.obj,Door,m1730,336,564,triangles,[0.666337 0.95     0.165569]
./ShapeDatabase_INFOMR-master/Door/m1731.obj,Door,m1731,1974,4084,triangles,[0.95     0.910516 0.111363]
./ShapeDatabase_INFOMR-master/Door/m1732.obj,Door,m1732,300,575,triangles,[0.95     0.849286 0.080008]
./ShapeDatabase_INFOMR-master/Drum/D00026.obj,Drum,D00026,5506,32619,triangles,[0.327193 0.321725 0.706215]
./ShapeDatabase_INFOMR-master/Drum/D00063.obj,Drum,D00063,1200,7752,triangles,[0.755673 0.755678 0.576267]
./ShapeDatabase_INFOMR-master/Drum/D00115.obj,Drum,D00115,36,204,triangles,[1.213114 1.101175 0.699277]
./ShapeDatabase_INFOMR-master/Drum/D00163.obj,Drum,D00163,8313,37275,triangles,[0.76335  0.766453 0.658813]
./ShapeDatabase_INFOMR-master/Drum/D00189.obj,Drum,D00189,651,3894,triangles,[0.4  0.4  0.71]
./ShapeDatabase_INFOMR-master/Drum/D00193.obj,Drum,D00193,1800,11628,triangles,[0.755677 0.755677 1.106488]
./ShapeDatabase_INFOMR-master/Drum/D00297.obj,Drum,D00297,5561,33351,triangles,[0.58482    0.528713   0.67383892]
./ShapeDatabase_INFOMR-master/Drum/D00298.obj,Drum,D00298,1609,9414,triangles,[0.732496 0.731369 1.25095 ]
./ShapeDatabase_INFOMR-master/Drum/D00308.obj,Drum,D00308,168,1128,triangles,[1.0414  1.0414  0.76835]
./ShapeDatabase_INFOMR-master/Drum/D00375.obj,Drum,D00375,4790,30513,triangles,[0.516313 0.90075  0.615801]
./ShapeDatabase_INFOMR-master/Drum/D00383.obj,Drum,D00383,192,1362,triangles,[0.6604   0.660397 0.4699  ]
./ShapeDatabase_INFOMR-master/Drum/D00404.obj,Drum,D00404,1296,8244,triangles,[2.003968 2.003968 2.48285 ]
./ShapeDatabase_INFOMR-master/Drum/D00551.obj,Drum,D00551,240,1572,triangles,[0.656947 1.452156 1.452156]
./ShapeDatabase_INFOMR-master/Drum/D00557.obj,Drum,D00557,444,2754,triangles,[0.539588 0.692998 0.6858  ]
./ShapeDatabase_INFOMR-master/Drum/D00596.obj,Drum,D00596,169,1329,triangles,[4.580714 4.580714 6.521787]
./ShapeDatabase_INFOMR-master/Drum/D00709.obj,Drum,D00709,24,132,triangles,[0.25261 0.25261 0.0762 ]
./ShapeDatabase_INFOMR-master/Drum/D00939.obj,Drum,D00939,5390,33603,triangles,[0.285851 0.292493 0.262762]
./ShapeDatabase_INFOMR-master/Drum/D00951.obj,Drum,D00951,7993,50202,triangles,[0.518593 0.494779 0.548046]
./ShapeDatabase_INFOMR-master/Drum/D00980.obj,Drum,D00980,5653,33699,triangles,[0.5834 0.5834 0.9578]
./ShapeDatabase_INFOMR-master/Drum/D00982.obj,Drum,D00982,1808,11316,triangles,[0.161926 0.161926 0.040329]
./ShapeDatabase_INFOMR-master/Fish/D00012.obj,Fish,D00012,4230,6966,triangles,[1.768562 0.784574 0.635845]
./ShapeDatabase_INFOMR-master/Fish/D00022.obj,Fish,D00022,3912,6524,triangles,[1.822493 0.813399 0.494754]
./ShapeDatabase_INFOMR-master/Fish/D00024.obj,Fish,D00024,3952,6672,triangles,[1.781515 0.567484 0.524453]
./ShapeDatabase_INFOMR-master/Fish/D00030.obj,Fish,D00030,3760,6304,triangles,[1.753147 0.644928 0.391835]
./ShapeDatabase_INFOMR-master/Fish/D00142.obj,Fish,D00142,3048,5286,triangles,[1.695009 0.971394 0.638365]
./ShapeDatabase_INFOMR-master/Fish/D00165.obj,Fish,D00165,4264,7130,triangles,[1.777436 0.623639 0.615947]
./ShapeDatabase_INFOMR-master/Fish/D00251.obj,Fish,D00251,4006,6628,triangles,[1.68873  1.105556 0.781894]
./ShapeDatabase_INFOMR-master/Fish/D00293.obj,Fish,D00293,4062,6838,triangles,[1.790636 0.938902 0.628491]
./ShapeDatabase_INFOMR-master/Fish/D00351.obj,Fish,D00351,3206,5549,triangles,[1.725424 0.887974 0.624065]
./ShapeDatabase_INFOMR-master/Fish/D00398.obj,Fish,D00398,3810,6412,triangles,[1.703556 0.768239 0.482122]
./ShapeDatabase_INFOMR-master/Fish/D00450.obj,Fish,D00450,3774,6348,triangles,[1.741368 0.722835 0.655212]
./ShapeDatabase_INFOMR-master/Fish/D00535.obj,Fish,D00535,3934,6652,triangles,[1.774255 0.921082 0.619468]
./ShapeDatabase_INFOMR-master/Fish/D00633.obj,Fish,D00633,3712,6334,triangles,[1.797138 0.715658 0.622029]
./ShapeDatabase_INFOMR-master/Fish/D00636.obj,Fish,D00636,3374,5704,triangles,[1.692767 0.736    0.655378]
./ShapeDatabase_INFOMR-master/Fish/D00643.obj,Fish,D00643,3928,6526,triangles,[1.654644 0.778543 0.741167]
./ShapeDatabase_INFOMR-master/Fish/D00682.obj,Fish,D00682,3898,6672,triangles,[1.911009 0.66536  0.758577]
./ShapeDatabase_INFOMR-master/Fish/D00748.obj,Fish,D00748,5046,8098,triangles,[1.786949 0.704898 0.517231]
./ShapeDatabase_INFOMR-master/Fish/D00763.obj,Fish,D00763,4122,6824,triangles,[1.827495 1.082242 0.80676 ]
./ShapeDatabase_INFOMR-master/Fish/D00850.obj,Fish,D00850,4380,7318,triangles,[1.757862 0.751953 0.740057]
./ShapeDatabase_INFOMR-master/Fish/D00950.obj,Fish,D00950,3427,5798,triangles,[1.658798 0.68516  1.102503]
./ShapeDatabase_INFOMR-master/FloorLamp/D00028.obj,FloorLamp,D00028,701,1376,triangles,[1.369509 0.728584 0.728654]
./ShapeDatabase_INFOMR-master/FloorLamp/D00093.obj,FloorLamp,D00093,3661,7472,triangles,[1.09376  1.094746 1.582166]
./ShapeDatabase_INFOMR-master/FloorLamp/D00186.obj,FloorLamp,D00186,7694,15316,triangles,[1.60596  1.050076 1.050165]
./ShapeDatabase_INFOMR-master/FloorLamp/D00211.obj,FloorLamp,D00211,5097,9970,triangles,[1.642294 0.887781 0.572595]
./ShapeDatabase_INFOMR-master/FloorLamp/D00228.obj,FloorLamp,D00228,1322,2632,triangles,[1.550116 1.112526 1.112558]
./ShapeDatabase_INFOMR-master/FloorLamp/D00388.obj,FloorLamp,D00388,3767,7212,triangles,[1.474484 1.313941 1.314159]
./ShapeDatabase_INFOMR-master/FloorLamp/D00400.obj,FloorLamp,D00400,9578,18962,triangles,[1.579131 0.952654 0.952584]
./ShapeDatabase_INFOMR-master/FloorLamp/D00408.obj,FloorLamp,D00408,3435,6750,triangles,[1.541224 1.295116 1.279044]
./ShapeDatabase_INFOMR-master/FloorLamp/D00447.obj,FloorLamp,D00447,4185,8434,triangles,[1.585637 1.33675  1.337372]
./ShapeDatabase_INFOMR-master/FloorLamp/D00495.obj,FloorLamp,D00495,4282,8487,triangles,[1.273575 0.872828 0.672077]
./ShapeDatabase_INFOMR-master/FloorLamp/D00563.obj,FloorLamp,D00563,11136,26964,triangles,[1.497234 1.022336 1.022157]
./ShapeDatabase_INFOMR-master/FloorLamp/D00580.obj,FloorLamp,D00580,23655,46682,triangles,[1.971287 1.196671 1.198214]
./ShapeDatabase_INFOMR-master/FloorLamp/D00740.obj,FloorLamp,D00740,1128,2240,triangles,[1.588102 1.031088 1.032104]
./ShapeDatabase_INFOMR-master/FloorLamp/D00856.obj,FloorLamp,D00856,3339,6672,triangles,[1.572744 1.016595 1.02305 ]
./ShapeDatabase_INFOMR-master/FloorLamp/D00875.obj,FloorLamp,D00875,15152,30052,triangles,[1.678449 0.857911 0.85782 ]
./ShapeDatabase_INFOMR-master/FloorLamp/D00876.obj,FloorLamp,D00876,14464,28920,triangles,[1.476504 1.317286 1.332785]
./ShapeDatabase_INFOMR-master/FloorLamp/D00888.obj,FloorLamp,D00888,1819,3632,triangles,[1.74452  0.981681 0.991214]
./ShapeDatabase_INFOMR-master/FloorLamp/D00924.obj,FloorLamp,D00924,17582,34872,triangles,[1.677535 0.890804 0.889181]
./ShapeDatabase_INFOMR-master/FloorLamp/D00955.obj,FloorLamp,D00955,8300,16560,triangles,[1.594414 0.967368 0.973291]
./ShapeDatabase_INFOMR-master/FloorLamp/D00981.obj,FloorLamp,D00981,440,816,triangles,[1.47954  0.922493 0.923739]
./ShapeDatabase_INFOMR-master/FloorLamp/m617.obj,FloorLamp,m617,4440,8828,triangles,[0.356876 0.95     0.392182]
./ShapeDatabase_INFOMR-master/FloorLamp/m618.obj,FloorLamp,m618,1622,3232,triangles,[0.109223 0.95     0.109222]
./ShapeDatabase_INFOMR-master/FloorLamp/m619.obj,FloorLamp,m619,361,696,triangles,[0.149245 0.95     0.149245]
./ShapeDatabase_INFOMR-master/FloorLamp/m620.obj,FloorLamp,m620,5584,11058,triangles,[0.099357 0.95     0.091258]
./ShapeDatabase_INFOMR-master/FloorLamp/m621.obj,FloorLamp,m621,778,1528,triangles,[0.119523 0.95     0.119523]
./ShapeDatabase_INFOMR-master/FloorLamp/m622.obj,FloorLamp,m622,54,88,triangles,[0.074219 0.95     0.17627 ]
./ShapeDatabase_INFOMR-master/FloorLamp/m623.obj,FloorLamp,m623,78,120,triangles,[0.259805 0.95     0.224998]
./ShapeDatabase_INFOMR-master/FloorLamp/m624.obj,FloorLamp,m624,46,76,triangles,[0.146154 0.95     0.343539]
./ShapeDatabase_INFOMR-master/Glasses/D00050.obj,Glasses,D00050,5652,11300,triangles,[1.301602 1.281014 0.326074]
./ShapeDatabase_INFOMR-master/Glasses/D00201.obj,Glasses,D00201,6519,12656,triangles,[1.127361 1.053983 0.427343]
./ShapeDatabase_INFOMR-master/Glasses/D00225.obj,Glasses,D00225,1524,3000,triangles,[1.221695 1.157112 0.306926]
./ShapeDatabase_INFOMR-master/Glasses/D00432.obj,Glasses,D00432,408,700,triangles,[1.56464  1.521491 0.27123 ]
./ShapeDatabase_INFOMR-master/Glasses/D00475.obj,Glasses,D00475,1566,3092,triangles,[1.112145 0.980335 0.367394]
./ShapeDatabase_INFOMR-master/Glasses/D00507.obj,Glasses,D00507,5652,11300,triangles,[1.298985 1.274067 0.325352]
./ShapeDatabase_INFOMR-master/Glasses/D00560.obj,Glasses,D00560,4230,8368,triangles,[1.241081 1.092792 0.299899]
./ShapeDatabase_INFOMR-master/Glasses/D00575.obj,Glasses,D00575,16468,32776,triangles,[1.166234 1.285658 0.225855]
./ShapeDatabase_INFOMR-master/Glasses/D00630.obj,Glasses,D00630,3019,5960,triangles,[1.090445 1.065114 0.387217]
./ShapeDatabase_INFOMR-master/Glasses/D00640.obj,Glasses,D00640,12793,25604,triangles,[1.296202 1.305289 0.216373]
./ShapeDatabase_INFOMR-master/Glasses/D00656.obj,Glasses,D00656,220,868,triangles,[1.411717 1.402479 0.360028]
./ShapeDatabase_INFOMR-master/Glasses/D00660.obj,Glasses,D00660,9290,18568,triangles,[1.384496 1.388817 0.226978]
./ShapeDatabase_INFOMR-master/Glasses/D00717.obj,Glasses,D00717,1826,3624,triangles,[1.244453 1.206266 0.424935]
./ShapeDatabase_INFOMR-master/Glasses/D00730.obj,Glasses,D00730,3174,6336,triangles,[1.132066 1.249037 0.227174]
./ShapeDatabase_INFOMR-master/Glasses/D00813.obj,Glasses,D00813,696,1364,triangles,[1.243664 1.082772 0.457625]
./ShapeDatabase_INFOMR-master/Glasses/D00816.obj,Glasses,D00816,15152,30220,triangles,[1.28324  1.283296 0.21142 ]
./ShapeDatabase_INFOMR-master/Glasses/D00877.obj,Glasses,D00877,2711,5414,triangles,[1.407043 1.317119 0.405186]
./ShapeDatabase_INFOMR-master/Glasses/D00883.obj,Glasses,D00883,2804,5504,triangles,[1.356597 1.36182  0.209439]
./ShapeDatabase_INFOMR-master/Glasses/D00937.obj,Glasses,D00937,140,280,triangles,[1.304687 1.281979 0.261451]
./ShapeDatabase_INFOMR-master/Glasses/D00994.obj,Glasses,D00994,2198,4312,triangles,[1.050018 1.250451 0.260446]
./ShapeDatabase_INFOMR-master/Guitar/D00023.obj,Guitar,D00023,3655,7019,triangles,[1.547718 0.537287 0.164351]
./ShapeDatabase_INFOMR-master/Guitar/D00041.obj,Guitar,D00041,27250,50370,triangles,[1.419009 0.381088 0.067524]
./ShapeDatabase_INFOMR-master/Guitar/D00076.obj,Guitar,D00076,8888,17465,triangles,[1.555287 0.57177  0.089587]
./ShapeDatabase_INFOMR-master/Guitar/D00097.obj,Guitar,D00097,270,448,triangles,[1.54496  0.457632 0.147764]
./ShapeDatabase_INFOMR-master/Guitar/D00124.obj,Guitar,D00124,1621,2871,triangles,[1.496757 0.475142 0.098712]
./ShapeDatabase_INFOMR-master/Guitar/D00222.obj,Guitar,D00222,1062,1998,triangles,[1.803789 0.624579 0.213556]
./ShapeDatabase_INFOMR-master/Guitar/D00232.obj,Guitar,D00232,6143,12087,triangles,[1.530323 0.639048 0.167041]
./ShapeDatabase_INFOMR-master/Guitar/D00335.obj,Guitar,D00335,32762,64993,triangles,[1.517328 0.53262  0.191863]
./ShapeDatabase_INFOMR-master/Guitar/D00374.obj,Guitar,D00374,1481,2575,triangles,[1.505963 0.434024 0.168667]
./ShapeDatabase_INFOMR-master/Guitar/D00414.obj,Guitar,D00414,799,1397,triangles,[1.6387   0.513667 0.24855 ]
./ShapeDatabase_INFOMR-master/Guitar/D00416.obj,Guitar,D00416,4694,9011,triangles,[1.459814 0.572035 0.149027]
./ShapeDatabase_INFOMR-master/Guitar/D00461.obj,Guitar,D00461,8636,16932,triangles,[1.666348 0.510009 0.111761]
./ShapeDatabase_INFOMR-master/Guitar/D00464.obj,Guitar,D00464,3016,5657,triangles,[1.543011 0.651703 0.251575]
./ShapeDatabase_INFOMR-master/Guitar/D00494.obj,Guitar,D00494,24669,47406,triangles,[1.467119 0.379521 0.133122]
./ShapeDatabase_INFOMR-master/Guitar/D00534.obj,Guitar,D00534,1864,3600,triangles,[1.447053 0.467424 0.15749 ]
./ShapeDatabase_INFOMR-master/Guitar/D00549.obj,Guitar,D00549,10265,20236,triangles,[1.519236 0.424882 0.082056]
./ShapeDatabase_INFOMR-master/Guitar/D00645.obj,Guitar,D00645,1033,1932,triangles,[1.475719 0.529278 0.134143]
./ShapeDatabase_INFOMR-master/Guitar/D00655.obj,Guitar,D00655,5530,11008,triangles,[1.566748 0.614778 0.044879]
./ShapeDatabase_INFOMR-master/Guitar/D00844.obj,Guitar,D00844,7614,13769,triangles,[1.604564 0.619528 0.347113]
./ShapeDatabase_INFOMR-master/Guitar/D00849.obj,Guitar,D00849,29451,58093,triangles,[1.534656 0.505977 0.181336]
./ShapeDatabase_INFOMR-master/Gun/D00103.obj,Gun,D00103,833,1654,triangles,[1.572275 0.888062 0.247773]
./ShapeDatabase_INFOMR-master/Gun/D00137.obj,Gun,D00137,5308,10332,triangles,[1.843801 0.768144 0.217424]
./ShapeDatabase_INFOMR-master/Gun/D00140.obj,Gun,D00140,4462,8734,triangles,[1.851864 0.669406 0.23493 ]
./ShapeDatabase_INFOMR-master/Gun/D00153.obj,Gun,D00153,364,704,triangles,[1.751323 0.848287 0.213338]
./ShapeDatabase_INFOMR-master/Gun/D00161.obj,Gun,D00161,302,572,triangles,[1.81759  0.998992 0.255519]
./ShapeDatabase_INFOMR-master/Gun/D00204.obj,Gun,D00204,4978,10640,triangles,[1.790936 1.060035 0.27465 ]
./ShapeDatabase_INFOMR-master/Gun/D00207.obj,Gun,D00207,16140,31917,triangles,[1.495114 0.801653 0.254519]
./ShapeDatabase_INFOMR-master/Gun/D00209.obj,Gun,D00209,3278,6484,triangles,[1.692678 0.937216 0.347975]
./ShapeDatabase_INFOMR-master/Gun/D00239.obj,Gun,D00239,2121,4229,triangles,[1.658309 0.482765 0.122369]
./ShapeDatabase_INFOMR-master/Gun/D00244.obj,Gun,D00244,293,558,triangles,[1.810051 1.051247 0.289307]
./ShapeDatabase_INFOMR-master/Gun/D00282.obj,Gun,D00282,3835,7618,triangles,[1.859793 0.725305 0.299638]
./ShapeDatabase_INFOMR-master/Gun/D00368.obj,Gun,D00368,4651,9270,triangles,[1.899218 1.029588 0.300204]
./ShapeDatabase_INFOMR-master/Gun/D00425.obj,Gun,D00425,10850,21237,triangles,[1.765769 0.891594 0.182573]
./ShapeDatabase_INFOMR-master/Gun/D00477.obj,Gun,D00477,1995,3772,triangles,[1.856196 0.399548 0.109839]
./ShapeDatabase_INFOMR-master/Gun/D00606.obj,Gun,D00606,3338,6668,triangles,[1.883503 1.104908 0.344297]
